tag	event	mode	stmfit	wall_s	node_core_s	vmhwm_gb	peak_gb	hwm_gap	nclus	nstm	nstm1	nfit	nseg	sum_npts	max_npts	load_gb	steiner_gb	stm_gb	ms_load	ms_scope	ms_flag	ms_unmerge	ms_steiner	ms_fv	ms_tgm	ms_stm	ms_fc	ms_protect	ms_refresh	ms_michel	ms_nu	ms_w_pr	ms_w_disp	ms_w_stm	ms_done	d_load	d_scope	d_flag	d_unmerge	d_steiner	d_fv	d_tgm	d_stm	d_fc	d_protect	d_refresh	d_michel	d_nu	d_w_pr	d_w_disp	d_w_stm	d_done
d30r3vp0	039253_11	nu	1	39	37.61	2.38	2.38	0.0	563	49	6	25	25	8033	818	0.6564712524414062	0.6418380737304688	0.01647186279296875	714.9	147.2	124.5	11.8	23077.3	0.3	2683.8	5564.6	134.3	19.7	93.7	2391.3	0.0	184.9	328.0	70.3	1326.8	0.656	0.000	0.000	0.001	0.642	0.000	0.000	0.016	0.000	0.000	0.000	0.466	0.000	0.184	0.102	0.001	0.131
d30r3vp0	039253_15	nu	1	27	25.668	1.82	1.8597793579101562	0.03977935791015619	440	56	7	17	17	6499	868	0.4361724853515625	0.29135894775390625	0.15735626220703125	474.4	96.5	79.6	7.9	10275.4	0.2	1660.9	3484.4	94.2	18.1	151.1	7278.6	0.0	186.2	383.3	62.4	891.2	0.436	0.000	0.000	0.000	0.291	0.000	0.050	0.157	0.000	0.000	0.000	0.436	0.000	0.180	0.114	0.000	0.048
d30r3vp0	039349_6	nu	1	13	10.882	1.03	1.03	0.0	252	34	4	13	13	4148	627	0.2089385986328125	0.14418411254882812	0.09682083129882812	240.2	52.8	43.2	3.9	3808.1	0.2	312.4	2279.7	50.9	13.5	13.5	3027.3	0.0	169.6	193.0	46.3	428.9	0.209	0.002	0.000	0.000	0.144	0.000	0.011	0.097	0.000	0.000	0.000	0.142	0.000	0.186	0.062	0.000	0.026
d30r3vp0	039349_7	nu	1	22	20.702	1.68	1.680440902709961	0.00044090270996099967	304	36	7	17	17	5238	680	0.4072837829589844	0.2568550109863281	0.13532257080078125	439.0	91.5	75.7	6.6	8738.9	0.2	1507.9	3516.2	82.4	57.2	195.2	4023.8	0.0	197.7	302.9	58.2	937.1	0.407	0.001	0.000	0.000	0.257	0.000	0.024	0.135	0.000	0.000	0.000	0.375	0.000	0.186	0.085	0.001	0.063
d30r3vp3	039252_15	nu	1	24	22.408	1.86	2.080097198486328	0.22009719848632803	465	47	5	21	21	5984	632	0.5677833557128906	0.3429908752441406	0.16571426391601562	603.6	122.4	110.9	9.7	12227.1	0.2	1886.9	3745.9	119.1	4.9	30.0	1344.1	0.0	184.5	266.4	63.5	1085.3	0.568	0.000	0.000	0.000	0.343	0.000	0.073	0.166	0.000	0.000	0.000	0.359	0.000	0.186	0.079	0.001	0.142
d30r3vp3	039252_5	nu	1	43	41.415	2.03	2.03	0.0	707	45	1	15	15	5299	729	0.6873283386230469	0.7310714721679688	0.00901031494140625	751.5	160.5	134.7	15.2	29087.6	0.3	5123.4	3310.8	128.1	3.3	65.8	261.5	0.0	176.2	260.9	55.6	1135.7	0.687	0.000	0.000	0.000	0.731	0.000	-0.000	0.009	0.000	0.000	0.000	0.000	0.000	0.164	0.072	0.000	0.181
d30r3vp3	039252_8	nu	1	66	64.639	2.39	2.39	0.0	460	47	6	19	19	7738	935	0.6336212158203125	0.81817626953125	0.000518798828125	684.6	140.4	118.7	11.9	39255.3	0.2	12675.7	4840.2	160.1	56.8	365.9	3520.9	0.0	188.2	428.3	70.6	1270.0	0.634	0.000	0.000	0.000	0.818	0.000	0.000	0.001	0.000	0.000	-0.000	0.339	0.000	0.186	0.137	0.002	0.093
d30r3vp3	039253_11	nu	1	39	36.779	2.39	2.39	0.0	563	49	6	25	25	8033	818	0.6567268371582031	0.6419944763183594	0.027904510498046875	719.0	148.1	126.3	12.7	22325.7	0.3	2673.2	5495.1	138.9	19.9	93.5	2449.5	0.0	181.9	324.0	75.5	1285.2	0.657	0.000	0.000	0.000	0.642	0.000	0.000	0.028	0.000	0.000	0.000	0.462	0.000	0.184	0.107	0.001	0.127
d30r3vp3	039253_15	nu	1	27	25.087	1.87	1.87	0.0	440	56	7	17	17	6499	868	0.4361724853515625	0.289337158203125	0.1638641357421875	473.1	99.7	80.1	8.0	9512.2	0.2	1637.9	3374.3	92.9	17.6	150.2	7546.1	0.0	183.6	387.0	66.6	918.2	0.436	0.001	0.000	0.000	0.289	0.000	0.050	0.164	0.000	0.000	0.000	0.438	0.000	0.180	0.121	0.000	0.041
d30r3vp3	039349_6	nu	1	13	11.259	1.01	1.0360908508300781	0.026090850830078116	252	34	4	13	13	4148	627	0.21091079711914062	0.1441650390625	0.09643936157226562	250.6	53.2	44.0	4.1	3821.2	0.2	311.7	2245.5	51.4	14.3	13.8	3396.1	0.0	172.9	206.2	49.1	433.2	0.211	0.002	0.000	0.000	0.144	0.000	0.011	0.096	0.000	0.000	0.000	0.145	0.000	0.186	0.066	0.000	0.027
d30r3vp3	039349_7	nu	1	22	20.057	1.62	1.6841506958007812	0.06415069580078114	304	36	7	17	17	5238	680	0.4072532653808594	0.2568550109863281	0.1416168212890625	465.1	87.8	72.9	6.2	8435.2	0.2	1469.3	3243.6	88.2	62.5	217.4	4087.6	0.0	184.1	299.0	58.2	861.8	0.407	0.001	0.000	0.000	0.257	0.000	0.024	0.142	0.000	0.000	0.000	0.373	0.000	0.186	0.091	0.003	0.058
